time,satellite,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,mod_x_km,mod_y_km,mod_z_km,real_radius_km,modified_radius_km,position_error_km,radius_error_km,inertia_factor
2022-07-04 10:50:00,R01,13026.408258,17288.540162,13484.59916,-1.3678971666666682,-1.1550690333333236,2.935709066666665,13026.408258,17288.540162,13484.59916,25503.241902610152,25503.241902610152,0.0,0.0,1.0
2022-07-04 10:55:00,R01,12578.712206,16931.679254,14336.149545,-1.4923201733333311,-1.189536360000008,2.838501283333335,12578.712206,16931.679254,14336.149545,25503.547731606108,25503.547731606108,0.0,0.0,1.0
2022-07-04 11:00:00,R01,12094.040962,16566.706827,15156.697672,-1.6155708133333369,-1.2165747566666565,2.7351604233333333,12094.040962,16566.706827,15156.697672,25503.864142570877,25503.864142570877,0.0,0.0,1.0
2022-07-04 11:05:00,R01,11572.90585,16195.846309,15944.470906,-1.7371170399999998,-1.2362017266666712,2.6259107800000008,11572.90585,16195.846309,15944.470906,25504.190635070026,25504.190635070026,0.0,0.0,1.0
2022-07-04 11:10:00,R01,11015.976445,15821.30516,16697.767734,-1.8564313499999965,-1.2484704966666686,2.510989426666668,11015.976445,15821.30516,16697.767734,25504.526682556745,25504.526682556745,0.0,0.0,1.0
2022-07-04 11:15:00,R01,10424.078507,15445.26427,17414.961418,-1.972993126666667,-1.2534696333333342,2.390645613333327,10424.078507,15445.26427,17414.961418,25504.8717362128,25504.8717362128,0.0,0.0,1.0
2022-07-04 11:20:00,R01,9798.191161,15069.867499,18094.503507,-2.086291153333332,-1.251322569999999,2.2651402966666745,9798.191161,15069.867499,18094.503507,25505.225222094206,25505.225222094206,0.0,0.0,1.0
2022-07-04 11:25:00,R01,9139.443389,14697.21142,18734.927162,-2.1958259066666685,-1.242186930000001,2.1347455166666625,9139.443389,14697.21142,18734.927162,25505.586540018237,25505.586540018237,0.0,0.0,1.0
2022-07-04 11:30:00,R01,8449.109829,14329.335323,19334.850304,-2.301111866666664,-1.2262536566666677,1.9997438066666655,8449.109829,14329.335323,19334.850304,25505.955068955343,25505.955068955343,0.0,0.0,1.0
2022-07-04 11:35:00,R01,7728.60587,13968.211501,19892.978583,-2.401679863333335,-1.2037460733333318,1.8604275966666683,7728.60587,13968.211501,19892.978583,25506.33015810318,25506.33015810318,0.0,0.0,1.0
2022-07-04 11:40:00,R01,6979.482141,13615.735894,20408.108146,-2.4970790966666665,-1.174918690000001,1.7170985433333286,6979.482141,13615.735894,20408.108146,25506.711136297625,25506.711136297625,0.0,0.0,1.0
2022-07-04 11:45:00,R01,6203.418324,13273.719105,20879.128216,-2.5868793900000004,-1.1400559633333311,1.5700669000000076,6203.418324,13273.719105,20879.128216,25507.097303322233,25507.097303322233,0.0,0.0,1.0
2022-07-04 11:50:00,R01,5402.216417,12943.877857,21305.023465,-2.670673023333335,-1.0994708266666688,1.4196508299999915,5402.216417,12943.877857,21305.023465,25507.487940548748,25507.487940548748,0.0,0.0,1.0
2022-07-04 11:55:00,R01,4577.793382,12627.826908,21684.876177,-2.7480767833333326,-1.0535031633333347,1.2661757066666663,4577.793382,12627.826908,21684.876177,25507.882300938152,25507.882300938152,0.0,0.0,1.0
2022-07-04 12:00:00,R01,3732.173308,12327.071477,22017.868205,-2.81873358,-1.002518103333332,1.1099734266666685,3732.173308,12327.071477,22017.868205,25508.27961844476,25508.27961844476,0.0,0.0,1.0
2022-07-04 12:05:00,R01,2867.479031,12043.000209,22303.282707,-2.882314256666667,-0.9469042266666656,0.9513816733333321,2867.479031,12043.000209,22303.282707,25508.679102132355,25508.679102132355,0.0,0.0,1.0
2022-07-04 12:10:00,R01,1985.923328,11776.878713,22540.505671,-2.9385190099999994,-0.8870716533333325,0.790743213333335,1985.923328,11776.878713,22540.505671,25509.079944007983,25509.079944007983,0.0,0.0,1.0
2022-07-04 12:15:00,R01,1089.799686,11529.843706,22729.027207,-2.9870788066666667,-0.8234500233333347,0.6284051200000007,1089.799686,11529.843706,22729.027207,25509.4813161095,25509.4813161095,0.0,0.0,1.0
2022-07-04 12:20:00,R01,181.472678,11302.897781,22868.442625,-3.0277566933333335,-0.7564864166666666,0.46471806000000165,181.47267799999997,11302.897781,22868.442625,25509.88237278863,25509.88237278863,2.842170943040401e-14,0.0,1.0
2022-07-04 12:25:00,R01,-736.631963,11096.904834,22958.453281,-3.0603488033333335,-0.6866431566666628,0.3000355199999952,-736.631963,11096.904834,22958.453281,25510.282252449215,25510.282252449215,0.0,0.0,1.0
2022-07-04 12:30:00,R01,-1662.037589,10912.586166,22998.867196,-3.08468542,-0.6143955600000057,0.13471305000000333,-1662.037589,10912.586166,22998.867196,25510.68007868211,25510.68007868211,0.0,0.0,1.0
2022-07-04 12:35:00,R01,-2592.227084,10750.517275,22989.59945,-3.1006316500000004,-0.5402296366666632,-0.030892486666659048,-2592.227084,10750.517275,22989.59945,25511.07496375911,25511.07496375911,0.0,0.0,1.0
2022-07-04 12:40:00,R01,-3524.653541,10611.125359,22930.672339,-3.10808819,-0.46463972000000164,-0.19642370333333625,-3524.653541,10611.125359,22930.672339,25511.466008190837,25511.466008190837,0.0,0.0,1.0
2022-07-04 12:45:00,R01,-4456.75104,10494.687539,22822.215313,-3.1069916633333334,-0.388126066666664,-0.36152342000000015,-4456.75104,10494.687539,22822.215313,25511.852307637615,25511.852307637615,0.0,0.0,1.0
2022-07-04 12:50:00,R01,-5385.945558,10401.3298,22664.464675,-3.097315060000001,-0.3111924633333365,-0.5258354600000045,-5385.945558,10401.3298,22664.464675,25512.232951398644,25512.232951398644,0.0,0.0,1.0
2022-07-04 12:55:00,R01,-6309.665892,10331.026674,22457.763054,-3.0790677799999986,-0.2343437533333296,-0.6890054033333338,-6309.665892,10331.026674,22457.763054,25512.607024707904,25512.607024707904,0.0,0.0,1.0
2022-07-04 13:00:00,R01,-7225.354578,10283.601654,22202.558658,-3.0522956200000015,-0.15808340000000196,-0.8506813199999912,-7225.354578,10283.601654,22202.558658,25512.973615749066,25512.973615749066,0.0,0.0,1.0
2022-07-04 13:05:00,R01,-8130.478778,10258.72833,21899.404287,-3.0170806666666645,-0.08291108000000046,-1.0105145700000018,-8130.478778,10258.72833,21899.404287,25513.331813656307,25513.331813656307,0.0,0.0,1.0
2022-07-04 13:10:00,R01,-9022.541012,10255.932257,21548.956143,-2.97354078,-0.009320243333331747,-1.1681604800000058,-9022.541012,10255.932257,21548.956143,25513.680714987648,25513.680714987648,0.0,0.0,1.0
2022-07-04 13:15:00,R01,-9899.08979,10274.59354,21151.972392,-2.921829260000001,0.06220427666666486,-1.3232791699999993,-9899.08979,10274.59354,21151.972392,25514.019423732945,25514.019423732945,0.0,0.0,1.0
2022-07-04 13:20:00,R01,-10757.72998,10313.950118,20709.311539,-2.8621339666666668,0.13118859333333602,-1.4755361766666708,-10757.72998,10313.950118,20709.311539,25514.347057656436,25514.347057656436,0.0,0.0,1.0
2022-07-04 13:25:00,R01,-11596.132975,10373.101734,20221.930562,-2.7946766500000013,0.19717205333333065,-1.6246032566666568,-11596.132975,10373.101734,20221.930562,25514.662749331917,25514.662749331917,0.0,0.0,1.0
2022-07-04 13:30:00,R01,-12412.046518,10451.014583,19690.882853,-2.7197118099999957,0.2597094966666676,-1.7701590300000074,-12412.046518,10451.014583,19690.882853,25514.965649783735,25514.965649783735,0.0,0.0,1.0
2022-07-04 13:35:00,R01,-13203.304213,10546.526597,19117.315942,-2.6375256500000006,0.3183733799999997,-1.9118897033333269,-13203.304213,10546.526597,19117.315942,25515.254931677628,25515.254931677628,0.0,0.0,1.0
2022-07-04 13:40:00,R01,-13967.834629,10658.353358,18502.469027,-2.548434720000005,0.3727558700000009,-2.049489716666673,-13967.834629,10658.353358,18502.469027,25515.529793092202,25515.529793092202,0.0,0.0,1.0
2022-07-04 13:45:00,R01,-14703.669974,10785.094606,17847.670308,-2.452784483333332,0.4224708266666676,-2.182662396666662,-14703.669974,10785.094606,17847.670308,25515.789460405576,25515.789460405576,0.0,0.0,1.0
2022-07-04 13:50:00,R01,-15408.954322,10925.241303,17154.334118,-2.350947826666664,0.4671556566666671,-2.3111206333333394,-15408.954322,10925.241303,17154.334118,25516.033192058643,25516.033192058643,0.0,0.0,1.0
2022-07-04 13:55:00,R01,-16081.95129,11077.183242,16423.95789,-2.243323226666671,0.5064731299999948,-2.434587426666658,-16081.95129,11077.183242,16423.95789,25516.26027934485,25516.26027934485,0.0,0.0,1.0
2022-07-04 14:00:00,R01,-16721.051223,11239.217132,15658.118923,-2.1303331099999925,0.5401129666666687,-2.5527965566666717,-16721.051223,11239.217132,15658.118923,25516.47005267858,25516.47005267858,0.0,0.0,1.0
2022-07-04 14:05:00,R01,-17324.777754,11409.555161,14858.471001,-2.012421770000001,0.5677934300000015,-2.6654930733333337,-17324.777754,11409.555161,14858.471001,25516.661883658548,25516.661883658548,0.0,0.0,1.0
2022-07-04 14:10:00,R01,-17891.793803,11586.333954,14026.740816,-1.8900534966666722,0.5892626433333317,-2.7724339500000013,-17891.793803,11586.333954,14026.740816,25516.835185851767,25516.835185851767,0.0,0.0,1.0
2022-07-04 14:15:00,R01,-18420.9069,11767.623926,13164.724273,-1.7637103233333375,0.6042999066666683,-2.873388476666666,-18420.9069,11767.623926,13164.724273,25516.98942011676,25516.98942011676,0.0,0.0,1.0
2022-07-04 14:20:00,R01,-18911.073887,11951.438952,12274.282608,-1.6338899566666563,0.6127167533333341,-2.968138883333334,-18911.073887,11951.438952,12274.282608,25517.124095869567,25517.124095869567,0.0,0.0,1.0
2022-07-04 14:25:00,R01,-19361.404921,12135.746325,11357.338389,-1.501103446666675,0.6143579099999988,-3.056480729999997,-19361.404921,12135.746325,11357.338389,25517.238774246856,25517.238774246856,0.0,0.0,1.0
2022-07-04 14:30:00,R01,-19771.166778,12318.476957,10415.871382,-1.365872856666659,0.609102106666669,-3.1382233566666704,-19771.166778,12318.476957,10415.871382,25517.333068916065,25517.333068916065,0.0,0.0,1.0
2022-07-04 14:35:00,R01,-20139.78546,12497.535768,9451.914277,-1.2287289400000008,0.5968627033333299,-3.2131903499999983,-20139.78546,12497.535768,9451.914277,25517.406650108926,25517.406650108926,0.0,0.0,1.0
2022-07-04 14:40:00,R01,-20466.848061,12670.812215,8467.548322,-1.0902086700000049,0.5775881566666673,-3.2812198499999976,-20466.848061,12670.812215,8467.548322,25517.4592450984,25517.4592450984,0.0,0.0,1.0
2022-07-04 14:45:00,R01,-20752.103913,12836.190912,7464.898831,-0.9508528399999947,0.5512623233333337,-3.3421649700000002,-20752.103913,12836.190912,7464.898831,25517.490638821175,25517.490638821175,0.0,0.0,1.0
2022-07-04 14:50:00,R01,-20995.464983,12991.562304,6446.130619,-0.8112035666666755,0.517904639999997,-3.395894040000003,-20995.464983,12991.562304,6446.130619,25517.500679108492,25517.500679108492,0.0,0.0,1.0
2022-07-04 14:55:00,R01,-21197.005547,13134.833311,5413.443317,-0.6718018799999966,0.4775700233333373,-3.4422910066666645,-21197.005547,13134.833311,5413.443317,25517.489273313626,25517.489273313626,0.0,0.0,1.0
2022-07-04 15:00:00,R01,-21356.961105,13263.937939,4369.066657,-0.5331851933333261,0.4303487599999971,-3.481255533333333,-21356.961105,13263.937939,4369.066657,25517.456392505806,25517.456392505806,0.0,0.0,1.0
2022-07-04 15:05:00,R01,-21475.726584,13376.84776,3315.25564,-0.395884930000005,0.37636607000000366,-3.5127033900000013,-21475.726584,13376.84776,3315.25564,25517.402067285242,25517.402067285242,0.0,0.0,1.0
2022-07-04 15:10:00,R01,-21553.85381,13471.582253,2254.285693,-0.2604240866666684,0.3157816433333331,-3.5365664900000002,-21553.85381,13471.582253,2254.285693,25517.32639693784,25517.32639693784,0.0,0.0,1.0
2022-07-04 15:15:00,R01,-21592.048261,13546.218925,1188.44776,-0.12731483666666463,0.24878890666666242,-3.552793109999999,-21592.048261,13546.218925,1188.44776,25517.22953903167,25517.22953903167,0.0,0.0,1.0
2022-07-04 15:20:00,R01,-21591.16514,13598.903185,120.043349,0.002943736666663123,0.17561419999999997,-3.5613480366666668,-21591.16514,13598.903185,120.04334900000003,25517.111716324667,25517.111716324667,2.842170943040401e-14,0.0,1.0
2022-07-04 15:25:00,R01,-21552.204756,13627.857917,-948.620417,0.12986794666667265,0.09651577333333383,-3.562212553333333,-21552.204756,13627.857917,-948.6204169999999,25516.97321286437,25516.97321286437,1.1368683772161603e-13,0.0,1.0
2022-07-04 15:30:00,R01,-21476.307265,13631.392698,-2015.235789,0.25299163666666574,0.011782603333334312,-3.5553845733333342,-21476.307265,13631.392698,-2015.235789,25516.81437627052,25516.81437627052,0.0,0.0,1.0
2022-07-04 15:35:00,R01,-21364.74676,13607.912643,-3077.499361,0.37186834999999213,-0.07826684999999997,-3.5408785733333334,-21364.74676,13607.912643,-3077.499361,25516.635611604546,25516.635611604546,0.0,0.0,1.0
2022-07-04 15:40:00,R01,-21218.924781,13555.926799,-4133.117054,0.4860732633333343,-0.17328614666666303,-3.5187256433333336,-21218.924781,13555.926799,-4133.117054,25516.43738502003,25516.43738502003,0.0,0.0,1.0
2022-07-04 15:45:00,R01,-21040.363237,13474.056085,-5179.80905,0.5952051466666671,-0.27290238000000194,-3.4889733199999986,-21040.363237,13474.056085,-5179.80905,25516.22022010879,25516.22022010879,0.0,0.0,1.0
2022-07-04 15:50:00,R01,-20830.696795,13361.040709,-6215.314728,0.6988881400000052,-0.37671791999999793,-3.451685593333335,-20830.696795,13361.040709,-6215.314728,25515.984695105777,25515.984695105777,0.0,0.0,1.0
2022-07-04 15:55:00,R01,-20591.664767,13215.747045,-7237.397538,0.7967734266666715,-0.48431221333333574,-3.4069426999999997,-20591.664767,13215.747045,-7237.397538,25515.731440759908,25515.731440759908,0.0,0.0,1.0
2022-07-04 16:00:00,R01,-20325.102533,13037.173944,-8243.849819,0.8885407799999908,-0.5952436699999999,-3.354840936666663,-20325.102533,13037.173944,-8243.849819,25515.461141458953,25515.461141458953,0.0,0.0,1.0
2022-07-04 16:05:00,R01,-20032.932533,12824.458414,-9232.497586,0.9739000000000063,-0.7090517666666649,-3.2954925566666677,-20032.932533,12824.458414,-9232.497586,25515.174527320814,25515.174527320814,0.0,0.0,1.0
2022-07-04 16:10:00,R01,-19717.154886,12576.880694,-10201.205198,1.0525921566666632,-0.8252590666666705,-3.229025373333334,-19717.154886,12576.880694,-10201.205198,25514.87237438835,25514.87237438835,0.0,0.0,1.0
2022-07-04 16:15:00,R01,-19379.837666,12293.868643,-11147.879994,1.124390733333336,-0.9433735033333324,-3.155582653333337,-19379.837666,12293.868643,-11147.879994,25514.555503329397,25514.555503329397,0.0,0.0,1.0
2022-07-04 16:20:00,R01,-19023.106886,11975.001469,-12070.476787,1.1891025999999936,-1.0628905799999968,-3.075322643333329,-19023.106886,11975.001469,-12070.476787,25514.224770590987,25514.224770590987,0.0,0.0,1.0
2022-07-04 16:25:00,R01,-18649.136238,11620.012746,-12967.002302,1.2465688266666741,-1.1832957433333346,-2.9884183833333373,-18649.136238,11620.012746,-12967.002302,25513.88107169822,25513.88107169822,0.0,0.0,1.0
2022-07-04 16:30:00,R01,-18260.136634,11228.792734,-13835.519458,1.2966653466666684,-1.3040667066666658,-2.895057186666666,-18260.136634,11228.792734,-13835.519458,25513.52533124689,25513.52533124689,0.0,0.0,1.0
2022-07-04 16:35:00,R01,-17858.345602,10801.389957,-14674.15157,1.3393034399999912,-1.4246759233333373,-2.795440373333331,-17858.345602,10801.389957,-14674.15157,25513.15850581787,25513.15850581787,0.0,0.0,1.0
2022-07-04 16:40:00,R01,-17446.016581,10338.012061,-15481.08639,1.3744300700000045,-1.5445929866666666,-2.6897827333333346,-17446.016581,10338.012061,-15481.08639,25512.78157576221,25512.78157576221,0.0,0.0,1.0
2022-07-04 16:45:00,R01,-17025.408168,9839.02594,-16254.580021,1.402028043333327,-1.6632870699999998,-2.578312103333331,-17025.408168,9839.02594,-16254.580021,25512.395544011277,25512.395544011277,0.0,0.0,1.0
2022-07-04 16:50:00,R01,-16598.773367,9304.957103,-16992.960688,1.4221160033333338,-1.780229456666663,-2.461268889999998,-16598.773367,9304.957103,-16992.960688,25512.001429162945,25512.001429162945,0.0,0.0,1.0
2022-07-04 16:55:00,R01,-16168.348892,8736.488335,-17694.632342,1.4347482500000055,-1.8948958933333355,-2.3389055133333385,-16168.348892,8736.488335,-17694.632342,25511.60026418533,25511.60026418533,0.0,0.0,1.0
2022-07-04 17:00:00,R01,-15736.344569,8134.457597,-18358.07812,1.4400144099999974,-2.006769126666668,-2.211485926666658,-15736.344569,8134.457597,-18358.07812,25511.193093458205,25511.193093458205,0.0,0.0,1.0
2022-07-04 17:05:00,R01,-15304.932897,7499.855237,-18981.863605,1.4380389066666672,-2.1153411999999996,-2.0792849500000012,-15304.932897,7499.855237,-18981.863605,25510.780965632013,25510.780965632013,0.0,0.0,1.0
2022-07-04 17:10:00,R01,-14876.2388,6833.820457,-19564.639945,1.428980323333338,-2.220115933333333,-1.9425878000000012,-14876.2388,6833.820457,-19564.639945,25510.364933701494,25510.364933701494,0.0,0.0,1.0
2022-07-04 17:15:00,R01,-14452.329635,6137.637131,-20105.146752,1.413030549999997,-2.3206110866666645,-1.8016893566666718,-14452.329635,6137.637131,-20105.146752,25509.94604757104,25509.94604757104,0.0,0.0,1.0
2022-07-04 17:20:00,R01,-14035.205492,5412.728902,-20602.214843,1.390413810000003,-2.4163607633333353,-1.65689363666667,-14035.205492,5412.728902,-20602.214843,25509.525354391495,25509.525354391495,0.0,0.0,1.0
2022-07-04 17:25:00,R01,-13626.789837,4660.653662,-21054.76876,1.3613855166666629,-2.506917466666667,-1.5085130566666582,-13626.789837,4660.653662,-21054.76876,25509.1038916688,25509.1038916688,0.0,0.0,1.0
2022-07-04 17:30:00,R01,-13228.920537,3883.097396,-21461.8291,1.326231000000001,-2.5918542199999988,-1.3568678,-13228.920537,3883.097396,-21461.8291,25508.682684111485,25508.682684111485,0.0,0.0,1.0
2022-07-04 17:35:00,R01,-12843.341312,3081.867413,-21822.514644,1.2852640833333318,-2.6707666100000007,-1.2022851466666664,-12843.341312,3081.867413,-21822.514644,25508.262743578434,25508.262743578434,0.0,0.0,1.0
2022-07-04 17:40:00,R01,-12471.693655,2258.885037,-22136.044261,1.2388255233333378,-2.7432745866666663,-1.0450987233333338,-12471.693655,2258.885037,-22136.044261,25507.84506302915,25507.84506302915,0.0,0.0,1.0
2022-07-04 17:45:00,R01,-12115.509248,1416.177729,-22401.738613,1.1872813566666627,-2.80902436,-0.8856478400000075,-12115.509248,1416.177729,-22401.738613,25507.430615090663,25507.430615090663,0.0,0.0,1.0
2022-07-04 17:50:00,R01,-11776.202932,555.870745,-22619.021623,1.1310210533333338,-2.8676899466666663,-0.7242766999999973,-11776.202932,555.870745,-22619.021623,25507.020346613084,25507.020346613084,0.0,0.0,1.0
2022-07-04 17:55:00,R01,-11455.066231,-319.821696,-22787.421743,1.070455669999998,-2.9189748033333336,-0.561333733333328,-11455.066231,-319.821696,-22787.421743,25506.615180520876,25506.615180520876,0.0,0.0,1.0
2022-07-04 18:00:00,R01,-11153.261494,-1208.605641,-22906.572979,1.0060157900000013,-2.9626131500000006,-0.3971707866666717,-11153.261494,-1208.605641,-22906.572979,25506.216010832595,25506.216010832595,0.0,0.0,1.0
2022-07-04 18:05:00,R01,-10871.816655,-2108.11703,-22976.215699,0.9381494633333326,-2.998371296666666,-0.23214239999999942,-10871.816655,-2108.11703,-22976.215699,25505.823700462715,25505.823700462715,0.0,0.0,1.0
2022-07-04 18:10:00,R01,-10611.62065,-3015.931641,-22996.197209,0.8673200166666659,-3.026048703333334,-0.06660503333333812,-10611.62065,-3015.931641,-22996.197209,25505.439077928277,25505.439077928277,0.0,0.0,1.0
2022-07-04 18:15:00,R01,-10373.419517,-3929.575327,-22966.472105,0.7940037766666683,-3.045478953333333,0.09908368000000337,-10373.419517,-3929.575327,-22966.472105,25505.06294201186,25505.06294201186,0.0,0.0,1.0
2022-07-04 18:20:00,R01,-10157.813173,-4846.53451,-22887.102383,0.7186878133333326,-3.056530610000001,0.26456573999999816,-10157.813173,-4846.53451,-22887.102383,25504.696051984574,25504.696051984574,0.0,0.0,1.0
2022-07-04 18:25:00,R01,-9965.252917,-5764.266834,-22758.257328,0.6418675200000022,-3.0591077466666654,0.429483516666672,-9965.252917,-5764.266834,-22758.257328,25504.33912966174,25504.33912966174,0.0,0.0,1.0
2022-07-04 18:30:00,R01,-9796.039641,-6680.212009,-22580.213171,0.5640442533333346,-3.053150583333333,0.5934805233333342,-9796.039641,-6680.212009,-22580.213171,25503.99286349165,25503.99286349165,0.0,0.0,1.0
2022-07-04 18:35:00,R01,-9650.322774,-7591.802697,-22353.352509,0.4857228899999973,-3.0386356266666676,0.7562022066666638,-9650.322774,-7591.802697,-22353.352509,25503.657898901016,25503.657898901016,0.0,0.0,1.0
2022-07-04 18:40:00,R01,-9528.099959,-8496.475493,-22078.163499,0.40740938333333665,-3.0155759866666663,0.9172967000000063,-9528.099959,-8496.475493,-22078.163499,25503.334843122404,25503.334843122404,0.0,0.0,1.0
2022-07-04 18:45:00,R01,-9429.217464,-9391.681856,-21755.238832,0.3296083166666661,-2.9840212099999976,1.0764155566666644,-9429.217464,-9391.681856,-21755.238832,25503.024265860764,25503.024265860764,0.0,0.0,1.0
2022-07-04 18:50:00,R01,-9353.371325,-10274.899016,-21385.274465,0.252820463333331,-2.9440572000000005,1.2332145566666683,-9353.371325,-10274.899016,-21385.274465,25502.726694918543,25502.726694918543,0.0,0.0,1.0
2022-07-04 18:55:00,R01,-9300.109219,-11143.640758,-20969.068142,0.17754035333333376,-2.895805806666667,1.387354409999995,-9300.109219,-11143.640758,-20969.068142,25502.442619728154,25502.442619728154,0.0,0.0,1.0
2022-07-04 19:00:00,R01,-9268.833053,-11995.468044,-20507.517692,0.10425388666666549,-2.8394242866666657,1.538501499999996,-9268.833053,-11995.468044,-20507.517692,25502.172488764627,25502.172488764627,0.0,0.0,1.0
2022-07-04 19:05:00,R01,-9258.802261,-12827.999453,-20001.619107,0.033435973333331884,-2.7751046966666704,1.6863286166666756,-9258.802261,-12827.999453,-20001.619107,25501.916715728927,25501.916715728927,0.0,0.0,1.0
2022-07-04 19:10:00,R01,-9269.137792,-13638.92133,-19452.464408,-0.03445176999999603,-2.7030729233333295,1.8305156633333293,-9269.137792,-13638.92133,-19452.464408,25501.675670385237,25501.675670385237,0.0,0.0,1.0
2022-07-04 19:15:00,R01,-9298.826767,-14425.99768,-18861.2393,-0.09896325000000313,-2.623587833333337,1.9707503599999958,-9298.826767,-14425.99768,-18861.2393,25501.449688947207,25501.449688947207,0.0,0.0,1.0
2022-07-04 19:20:00,R01,-9346.727793,-15187.079668,-18229.220633,-0.15967008666666516,-2.5369399599999998,2.1067288900000007,-9346.727793,-15187.079668,-18229.220633,25501.23907117477,25501.23907117477,0.0,0.0,1.0
2022-07-04 19:25:00,R01,-9411.576894,-15920.114766,-17557.773644,-0.2161636699999993,-2.443450326666668,2.23815663,-9411.576894,-15920.114766,-17557.773644,25501.044079178933,25501.044079178933,0.0,0.0,1.0
2022-07-04 19:30:00,R01,-9491.994047,-16623.155441,-16848.349028,-0.26805717666666773,-2.3434689166666614,2.364748720000001,-9491.994047,-16623.155441,-16848.349028,25500.864941668937,25500.864941668937,0.0,0.0,1.0
2022-07-04 19:35:00,R01,-9586.49028,-17294.367385,-16102.479806,-0.31498744333333284,-2.2373731466666746,2.486230740000004,-9586.49028,-17294.367385,-16102.479806,25500.70185384167,25500.70185384167,0.0,0.0,1.0
2022-07-04 19:40:00,R01,-9693.475303,-17932.037228,-15321.778019,-0.35661674333333093,-2.1255661433333324,2.6023392899999997,-9693.475303,-17932.037228,-15321.778019,25500.554979446242,25500.554979446242,0.0,0.0,1.0
2022-07-04 19:45:00,R01,-9811.265641,-18534.579695,-14507.931251,-0.39263446000000235,-2.008474889999998,2.712822559999998,-9811.265641,-18534.579695,-14507.931251,25500.424450042316,25500.424450042316,0.0,0.0,1.0
2022-07-04 19:50:00,R01,-9938.093217,-19100.544203,-13662.698974,-0.4227585866666656,-1.886548360000003,2.8174409233333306,-9938.093217,-19100.544203,-13662.698974,25500.310368595106,25500.310368595106,0.0,0.0,1.0
2022-07-04 19:55:00,R01,-10072.114365,-19628.62082,-12787.908757,-0.44673715999999936,-1.760255389999996,2.9159673900000054,-10072.114365,-19628.62082,-12787.908757,25500.212811942063,25500.212811942063,0.0,0.0,1.0
2022-07-04 20:00:00,R01,-10211.419206,-20117.645607,-11885.452292,-0.46434947000000343,-1.6300826233333283,3.0081882166666642,-10211.419206,-20117.645607,-11885.452292,25500.131826226312,25500.131826226312,0.0,0.0,1.0
2022-07-04 20:05:00,R01,-10354.041363,-20566.605281,-10957.281319,-0.4754071899999993,-1.4965322466666717,3.093903243333334,-10354.041363,-20566.605281,-10957.281319,25500.06743588884,25500.06743588884,0.0,0.0,1.0
2022-07-04 20:10:00,R01,-10497.967959,-20974.641204,-10005.403372,-0.47975531999999776,-1.3601197433333316,3.172926489999997,-10497.967959,-20974.641204,-10005.403372,25500.019638054284,25500.019638054284,0.0,0.0,1.0
2022-07-04 20:15:00,R01,-10641.149856,-21341.052654,-9031.877448,-0.4772729900000013,-1.2213714999999987,3.245086413333338,-10641.149856,-21341.052654,-9031.877448,25499.988409298152,25499.988409298152,0.0,0.0,1.0
2022-07-04 20:20:00,R01,-10781.512073,-21665.29939,-8038.809527,-0.46787405666666626,-1.0808224533333366,3.31022640333333,-10781.512073,-21665.29939,-8038.809527,25499.97370292693,25499.97370292693,0.0,0.0,1.0
2022-07-04 20:25:00,R01,-10916.964358,-21947.003478,-7028.348002,-0.45150761666666467,-0.939013626666662,3.3682050833333355,-10916.964358,-21947.003478,-7028.348002,25499.97545281963,25499.97545281963,0.0,0.0,1.0
2022-07-04 20:30:00,R01,-11045.411839,-22185.950375,-6002.679021,-0.42815827000000356,-0.796489656666672,3.418896603333333,-11045.411839,-22185.950375,-6002.679021,25499.993571846986,25499.993571846986,0.0,0.0,1.0
2022-07-04 20:35:00,R01,-11164.765715,-22382.08928,-4964.021724,-0.39784625333333073,-0.6537963499999994,3.462190989999999,-11164.765715,-22382.08928,-4964.021724,25500.027954593977,25500.027954593977,0.0,0.0,1.0
2022-07-04 20:40:00,R01,-11272.953943,-22535.532722,-3914.62344,-0.36062742666666964,-0.5114781399999992,3.4979942800000012,-11272.953943,-22535.532722,-3914.62344,25500.078477179817,25500.078477179817,0.0,0.0,1.0
2022-07-04 20:45:00,R01,-11367.931851,-22646.555423,-2856.754778,-0.3165930266666631,-0.37007567000000563,3.526228873333333,-11367.931851,-22646.555423,-2856.754778,25500.14499875671,25500.14499875671,0.0,0.0,1.0
2022-07-04 20:50:00,R01,-11447.692647,-22715.592406,-1792.704714,-0.26586932000000163,-0.2301232766666605,3.546833546666667,-11447.692647,-22715.592406,-1792.704714,25500.227361482495,25500.227361482495,0.0,0.0,1.0
2022-07-04 20:55:00,R01,-11510.277757,-22743.236388,-724.775595,-0.20861703333333328,-0.09214660666667139,3.55976373,-11510.277757,-22743.236388,-724.7755950000001,25500.325392175764,25500.325392175764,1.1368683772161603e-13,0.0,1.0
2022-07-04 21:00:00,R01,-11553.786962,-22730.234441,344.721853,-0.1450306833333343,0.04333982333333552,3.5649914933333338,-11553.786962,-22730.234441,344.721853,25500.438899400135,25500.438899400135,0.0,0.0,1.0
2022-07-04 21:05:00,R01,-11576.388258,-22677.483971,1413.473562,-0.07533765333333577,0.1758348999999968,3.5625056966666664,-11576.388258,-22677.483971,1413.473562,25500.567677316427,25500.567677316427,0.0,0.0,1.0
